lang,type,title,url,slug,date,seo_title,seo_desc,target_kw,og_title,og_img
es,post,Movilizatorio - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/movilizatorio-latin-american-leaders-awards-nominados-2022/,movilizatorio-latin-american-leaders-awards-nominados-2022,2022-06-17 16:28:32,%%title%% %%page%%,Movilizatorio - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,Movilizatorio - Latin American Leaders Awards,Movilizatorio - Latin American Leaders Awards,
es,post,COMUNICADO DE PNUD,https://es.theglobal.school/mujeres/,mujeres,2020-03-11 16:39:50,,"Nueva York, 5 de marzo – ¿Cuál es el tamaño y el grosor del denominado techo de cristal? Un nuevo análisis sugiere que este techo abarca todos los aspectos de las vidas de las mujeres, incluido el hogar, y que no está hecho de vidrio sino de sesgos y prejuicios contra las mujeres mantenidos por hombres y también mujeres en todo el mundo.",Casi el 90% de los hombres y mujeres en el mundo expresan un sesgo contra las mujeres,,
es,post,Mujeres Auténticas 2023,https://es.theglobal.school/mujeres-autenticas-2023/,mujeres-autenticas-2023,2023-02-14 11:16:35,,Mujeres Auténticas 2023. Reconocemos a las mujeres líderes de gobierno y empresa que por su autenticidad han inspirado a otras a liderar.,Mujeres Auténticas 2023,Mujeres Auténticas 2023,
es,post,Investigación: Las mujeres obtienen puntajes más altos que los hombres en la mayoría de las habilidades de liderazgo,https://es.theglobal.school/mujeres-liderazgo/,mujeres-liderazgo,2020-05-20 17:44:09,,"Por primera vez en la historia, un partido político importante en los Estados Unidos tiene varias mujeres que han declarado que su candidatura es la candidata presidencial de su partido. Pero los expertos en televisión se han estado preguntando si, un peso del progreso indicado por la gran afluencia de mujeres elegidas para el Congreso el otoño pasado, Estados Unidos elegirá a una mujer para el puesto de liderazgo más alto del país.",Investigación: Las mujeres obtienen puntajes más altos que los hombres en la mayoría de las habilidades de liderazgo,,
es,post,Mujeres Tejer y Saberes - Latin American Leaders Awards - Nominados,https://es.theglobal.school/mujeres-tejer-y-saberes-latin-american-leaders-awards-nominados/,mujeres-tejer-y-saberes-latin-american-leaders-awards-nominados,2022-06-28 17:32:18,%%title%% %%page%%,Mujeres Tejer y Saberes - Latin American Leaders Awards - Nominados. Líderes en Desarrollo Sostenible e Innovación Social.,Mujeres Tejer y Saberes - Latin American Leaders Awards,Mujeres Tejer y Saberes - Latin American Leaders Awards,
es,post,Natalia Lever - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/natalia-lever-latin-american-leaders-awards-nominados-2022/,natalia-lever-latin-american-leaders-awards-nominados-2022,2022-08-29 09:09:45,%%title%% %%page%%,Natalia Lever - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,Natalia Lever - Latin American Leaders Awards,Natalia Lever - Latin American Leaders Awards,
es,post,No es Normal - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/no-es-normal-viri-rios-latin-american-leaders-awards/,no-es-normal-viri-rios-latin-american-leaders-awards,2022-09-13 14:30:57,,No es Normal - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social de América Latina.,No es Normal - Latin American Leaders Awards,No es Normal - Latin American Leaders Awards,
es,post,Noemi Zozaya - Latin American Social Leaders Awards,https://es.theglobal.school/noemi-zozaya-latin-american-social-leaders-awards/,noemi-zozaya-latin-american-social-leaders-awards,2019-08-02 18:45:04,,,,,
es,post,Nueva Etapa - The Global School for New Leadership,https://es.theglobal.school/nueva-etapa-the-global-school-for-new-leadership/,nueva-etapa-the-global-school-for-new-leadership,2023-06-14 15:01:08,%%title%% %%page%%,"Nueva Etapa - The Global School for New Leadership. La escuela global para líderes de gobierno y empresa. Desde 2010, Vienna & Berlín.",Nueva Etapa - The Global School for New Leadership,Nueva Etapa - The Global School for New Leadership,https://es.theglobal.school/wp-content/uploads/2023/06/Nueva-Etapa-Nuevo-Logo-1024x576.webp
es,post,Olimpia Coral Melo Cruz - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/olimpia-coral-melo-cruz-latin-american-leaders-awards-nominados-2022/,olimpia-coral-melo-cruz-latin-american-leaders-awards-nominados-2022,2022-07-29 08:44:21,%%title%% %%page%%,Líderes en Desarrollo Sostenible e Innovación Social. Olimpia Coral Melo Cruz - Latin American Leaders Awards.,Olimpia Coral Melo Cruz - Latin American Leaders Awards,Olimpia Coral Melo Cruz - Latin American Leaders Awards,
es,post,Ollin AC - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/ollin-ac-latin-american-leaders-awards-nominados-2022/,ollin-ac-latin-american-leaders-awards-nominados-2022,2022-08-09 15:16:10,%%title%% %%page%%,Ollin AC - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social en América Latina.,Ollin AC - Latin American Leaders Awards,Ollin AC - Latin American Leaders Awards,
es,post,OXCEM - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/oxcem-latin-american-leaders-awards/,oxcem-latin-american-leaders-awards,2022-06-08 18:33:50,,OXCEM - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social,OXCEM - Latin American Leaders Awards,OXCEM - Latin American Leaders Awards,
es,post,¿Países más contaminantes de América Latina?,https://es.theglobal.school/paises-contaminantes-de-america-latina/,paises-contaminantes-de-america-latina,2020-02-08 19:48:13,%%title%% %%sitename%%,¿Cuáles son los países más contaminantes de América Latina ? Exploramos un análisis por consumo y producción de emisiones CO2.,Contaminantes de América Latina,¿Cuáles son los países más contaminantes de América Latina ?,https://es.theglobal.school/wp-content/uploads//2020/02/Contaminantes-blog.jpg
es,post,Estresado? Este estudio dice que simplemente necesita una 'píldora natural' de 20 minutos,https://es.theglobal.school/pildora-natural/,pildora-natural,2020-04-20 15:29:35,,"Si te sientes especialmente ansioso hoy, este estudio de 2019 dice que tomar al menos veinte minutos de tu día para pasear o sentarte en un lugar que te haga sentir en contacto con la naturaleza reducirá tus niveles de hormona del estrés.",Estresado? Este estudio dice que simplemente necesita una 'píldora natural' de 20 minutos,,
es,post,Polarización política desde twitter,https://es.theglobal.school/polarizacion-politica-desde-twitter-2/,polarizacion-politica-desde-twitter-2,2020-03-04 01:56:31,,"La propuesta de pensar los follows y follows back en Twitter como indicadores no convecionales de la polarización dentro de un sistema político —o, acaso, indicadores que ayuden a revelar las preferencias de sus actores—, me pareció muy (¡muy!) interesante. Sin embargo, cuando quise aventurarme a hacer lo mismo para Argentina, me encontré con un problema central: la sección de Datos Abiertos de la Cámara de Diputados no ofrece un listado con las cuentas de Twitter de nuestros diputados y diputadas.",Polarización política desde twitter,Polarización política desde twitter,
es,post,¿Por qué la COCA es importante en países Andinos?,https://es.theglobal.school/por-que-la-coca-es-importante-en-paises-andinos/,por-que-la-coca-es-importante-en-paises-andinos,2020-02-28 02:46:47,,"Hoy abusivamente la Policía del Perú despojó mercadería de coca destinada al uso tradicional: mascado/chacchado, rito, medicina. Se calcula que se consume al rededor de 250 a 300 toneladas por año, su principal mercado es el norteamericano con bastante más de 25 millones de consumidores, uso contenido, sin contar el consumo europeo, y asiático, superan largamente a los consumidores andinos: Ecuador Perú y Bolivia, que son al rededor de 8 millones del consumo tradicional-no cocaína.",¿Por qué la COCA es importante en países Andinos?,,
es,post,Una mirada hacia el futuro del liderazgo en tiempos de crisis: Posliderazgo,https://es.theglobal.school/posliderazgo/,posliderazgo,2020-04-17 18:50:49,,"Ya no podemos ver al liderazgo solamente cómo lo definió Joseph S. Nye “la facultad de orientar y movilizar a otros para lograr un fin"". El concepto de posliderazgo se fundamenta en un sentido de propósito creativo-digital en todos los niveles de una sociedad o en la política, y vuelve la vista hacia el liderazgo como entrelazador de ideas, más que hacia la mera gestión o propiedades y rasgos específicos de un líder individual. Es decir, el posliderazgo garantiza la innovación a través de la acción digital distribuida en redes, más que la reflexión a largo plazo con políticas estratégicas. ",Una mirada hacia el futuro del liderazgo en tiempos de crisis: Posliderazgo,,
es,post,ProSociedad - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/prosociedad-latin-american-leaders-awards-nominados-2022/,prosociedad-latin-american-leaders-awards-nominados-2022,2022-09-01 19:30:58,,ProSociedad - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social en América Latina.,ProSociedad - Latin American Leaders Awards,ProSociedad - Latin American Leaders Awards,
es,post,The best of 2020: Purpose-Driven Stories,https://es.theglobal.school/purpose-driven-stories/,purpose-driven-stories,2020-12-10 13:21:48,%%title%% %%page%% %%sep%% TheGlobal.School,"The best of 2020: Purpose-Driven Stories. More and more people want content with purpose, with value, with hope to see a change in the world.",Purpose-Driven Stories,The best of 2020: Purpose-Driven Stories,https://theglobal.school/wp-content/uploads/2020/12/purpose-driven-content.jpg
es,post,"Putin, ¿Campeón Climático y de la Sostenbilidad Europea?",https://es.theglobal.school/putin-campeon-climatico-y-de-la-sostenibilidad/,putin-campeon-climatico-y-de-la-sostenibilidad,2022-03-09 17:32:20,,Vladimir Putin ¿Campeón Climático y de la Sostenibilidad Europea? En un par de días logró lo que ningún movimiento ambiental pudo.,Putin Campeón Climático y de la Sostenibilidad,Putin ¿Campeón Climático y de la Sostenibilidad?,https://es.theglobal.school/wp-content/uploads/2022/03/Putin-1024x576.jpeg
es,post,¿Qué es la seguridad?,https://es.theglobal.school/que-es-la-seguridad/,que-es-la-seguridad,2019-07-31 17:26:28,,,,,
es,post,Mujeres Auténticas,https://es.theglobal.school/que-es-ser-una-mujer-autentica/,que-es-ser-una-mujer-autentica,2022-03-07 19:56:00,,"Consejos reales de 13 mujeres auténticas que enfrentan una vida real, sin presiones ni estereotipos, sin estimgas ni prejucios. ¿Qué es ser Mujer Auténtica?",Mujeres Auténticas,¿Qué es ser una Mujer Auténtica?,https://es.theglobal.school/wp-content/uploads/2020/03/COLLAGE-MUJERES.png
es,post,Raul Oscar Cañete - Latin American Social Leaders Awards,https://es.theglobal.school/raul-oscar-canete-latin-american-social-leaders-awards/,raul-oscar-canete-latin-american-social-leaders-awards,2019-08-02 18:53:45,,,,,
es,post,Reciqlo - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/reciqlo-latin-american-leaders-awards-nominados-2022/,reciqlo-latin-american-leaders-awards-nominados-2022,2022-07-28 16:08:25,%%title%% %%page%%,Reciqlo - Latin American Leaders Awards - Nominados 2022. Líderes de América Latina en Desarrollo Sostenible e Innovación Social.,Reciqlo - Latin American Leaders Awards - Nominados 2022,Reciqlo - Latin American Leaders Awards,
es,post,Actúa rápido y haz lo que sea necesario,https://es.theglobal.school/recomendaciones/,recomendaciones,2020-03-31 18:55:16,,"A medida que los gobiernos de todo el mundo están llegando a un acuerdo con las graves consecuencias de la pandemia de COVID-19, los encargados de formular políticas buscan asesoramiento de expertos sobre cómo mitigar la crisis económica y de salud que deben enfrentar sus ciudadanos",Actúa rápido y haz lo que sea necesario,,
es,post,"Por cada 1 peso que invirtamos en sustentabilidad, recuperaremos 3 en trabajos y riqueza.",https://es.theglobal.school/recuperacion-economica-y-ciudad-sustentables/,recuperacion-economica-y-ciudad-sustentables,2021-09-13 18:11:13,,Recuperación Económica y Ciudad Sustentables,Recuperación Económica y Ciudad Sustentables,Recuperación Económica y Ciudad Sustentables,
es,post,Regina Altena - Latin American Leaders Awards - Nominados,https://es.theglobal.school/regina-altena-latin-american-leaders-awards-nominados/,regina-altena-latin-american-leaders-awards-nominados,2022-06-15 11:42:28,%%title%% %%page%%,Regina Altena - Latin American Leaders Awards - Nominados. Líderes en Desarrollo Sostenible e Innovación Social.,Regina Altena - Latin American Leaders Awards,Regina Altena - Latin American Leaders Awards,
es,post,Ricardo Espinoza - Latin American Social Leaders Awards,https://es.theglobal.school/ricardo-espinoza-latin-american-social-leaders-awards/,ricardo-espinoza-latin-american-social-leaders-awards,2019-08-02 18:51:34,,,,,
es,post,Ronel Almeyda - Latin American Social Leaders Awards,https://es.theglobal.school/ronel-almeyda-latin-american-social-leaders-awards/,ronel-almeyda-latin-american-social-leaders-awards,2019-08-05 17:22:54,,,,,
es,post,Ronny Castillo - Latin American Social Leaders Awards,https://es.theglobal.school/ronny-castillo-latin-american-social-leaders-awards/,ronny-castillo-latin-american-social-leaders-awards,2019-08-06 15:10:38,,,,,
es,post,Rubén Aguíñiga - Latin American Social Leaders Awards,https://es.theglobal.school/ruben-aguiniga-latin-american-social-leaders-awards/,ruben-aguiniga-latin-american-social-leaders-awards,2019-08-07 15:09:54,,,,,
es,post,Rusia y América Latina: Tus enemigos no son mis enemigos,https://es.theglobal.school/rusia-y-america-latina-tus-enemigos-no-son-mis-enemigos/,rusia-y-america-latina-tus-enemigos-no-son-mis-enemigos,2023-10-01 17:18:51,Rusia y América Latina: Tus enemigos no son mis enemigos,"Este fin de semana se lleva a cabo la reunión interparlamentaria Rusia y América Latina, y el presidente Ruso Vladimir Putin...
","Rusia América Latina,rusia america latina,russian latin america,russia america latina,propaganda rusa america latina,relaciones rusia america latina,rusia y america latina,guerra rusia ucrania america latina,rusos en america latina,Vladimir Putin América Latina,Vladimir Putin México,vladimir putin mexico,Vladimir Putin Enemigos,Vladimir Putin Amigos,vladimir putin amigo,how much is russian president putin worth,Rusia y Latinoamérica,rusia y latinoamerica,rusia latinoamérica",,
es,post,Rutas del Conflicto - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/rutas-del-conflicto-latin-american-leaders-awards-nominados-2022/,rutas-del-conflicto-latin-american-leaders-awards-nominados-2022,2022-06-30 15:38:35,%%title%% %%page%%,Rutas del Conflicto - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,Rutas del Conflicto - Latin American Leaders Awards,Rutas del Conflicto - Latin American Leaders Awards,
es,post,Sabrina Sepulveda Rivas - Latin American Social Leaders Awards,https://es.theglobal.school/sabrina-sepulveda-rivas-latin-american-social-leaders-awards/,sabrina-sepulveda-rivas-latin-american-social-leaders-awards,2019-08-02 18:41:20,,,,,
es,post,Santiago Ortega Gonzalez - Latin American Social Leaders Awards,https://es.theglobal.school/santiago-ortega-gonzalez-latin-american-social-leaders-awards/,santiago-ortega-gonzalez-latin-american-social-leaders-awards,2019-08-13 00:04:15,,,,,
es,post,Sarape Social - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/sarape-social-latin-american-leaders-awards-nominados-2022/,sarape-social-latin-american-leaders-awards-nominados-2022,2022-06-07 18:16:34,%%title%% %%page%%,Sarape Social - Latin American Leaders Awards - Nominados 2022. Líderes en Desarollo Sostenible e Innovación Social.,Sarape Social - Latin American Leaders Awards,Sarape Social - Latin American Leaders Awards,
es,post,Se firma en la ONU la 1era Declaración Global de Emprendimiento,https://es.theglobal.school/se-firma-en-la-onu-la-1era-declaracion-global-de-emprendimiento/,se-firma-en-la-onu-la-1era-declaracion-global-de-emprendimiento,2018-02-15 17:05:34,,Se firma en la ONU la 1era Declaración Global de Emprendimiento,Se firma en la ONU la 1era Declaración Global de Emprendimiento,Se firma en la ONU la 1era Declaración Global de Emprendimiento,https://es.theglobal.school/wp-content/uploads//2018/02/Declaration-ONU-startups.png
es,post,She is Foundation - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/she-is-foundation-latin-american-leaders-awards-nominados-2022/,she-is-foundation-latin-american-leaders-awards-nominados-2022,2022-07-01 17:48:14,,She is Foundation - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,She is Foundation - Latin American Leaders Awards,She is Foundation - Latin American Leaders Awards,
es,post,Sheyla Urco - Latin American Social Leaders Awards,https://es.theglobal.school/sheyla-urco-latin-american-social-leaders-awards/,sheyla-urco-latin-american-social-leaders-awards,2019-08-09 15:40:46,,,,,
es,post,Sobrevivir el Coronavirus,https://es.theglobal.school/sobrevivir-coronavirus/,sobrevivir-coronavirus,2020-03-15 11:47:04,,"NO te encuentras hoy al borde de la quiebra por la falta de ingresos, sufres porque las cuentas se están acumulando. ¿Cómo Sobrevivir el coronavirus?",Sobrevivir el Coronavirus,¿Cómo Sobrevivir el Coronavirus?,
es,post,¿Son los emprendedores el futuro del mundo?,https://es.theglobal.school/son-los-emprendedores-el-futuro-del-mundo/,son-los-emprendedores-el-futuro-del-mundo,2018-03-13 19:37:26,,"Los países de América Latina no han logrado entender sus problemáticas y por ende, no han logrado proponersoluciones que generen impactos sociales, medioambientales y económicos positivos.",,¿Son los emprendedores el futuro del mundo?,https://theglobal.school/wp-content/uploads/2018/03/pexels-photo-450278.jpeg
es,post,Sonia Marlene Calderón Mamani - Latin American Social Leaders Awards,https://es.theglobal.school/sonia-marlene-calderon-mamani-latin-american-social-leaders-awards/,sonia-marlene-calderon-mamani-latin-american-social-leaders-awards,2019-08-26 22:29:54,,,,,
es,post,SuMar - Latin American Leaders Award - Nominados,https://es.theglobal.school/sumar-latin-american-leaders-award-nominados/,sumar-latin-american-leaders-award-nominados,2022-06-22 11:51:12,,SuMar - Latin American Leaders Award - Nominados. Lideres en Desarrollo Sostenible e Innovación Social América Latina.,SuMar - Latin American Leaders Award,SuMar - Latin American Leaders Award,
es,post,COVID 19: Tips para superar confinamiento y cuarentena,https://es.theglobal.school/superar-confinamiento-y-cuarentena/,superar-confinamiento-y-cuarentena,2020-04-08 17:06:19,Superar confinamiento y cuarentena: Tips en COVID 19,Estrategias mentales que posibilitan la superación de esta situación de excepción. COVID 19: Tips para superar confinamiento y cuarentena.,Superar confinamiento y cuarentena,,
es,post,Nuestro nuevo conjunto de herramientas plantea preguntas críticas sobre las tecnologías gubernamentales.,https://es.theglobal.school/tecnologias-gubernamentales/,tecnologias-gubernamentales,2020-05-28 19:45:48,,"El gobierno persigue enfoques internos basados ​​en software, así como asociaciones con importantes empresas tecnológicas como Apple y Google (del programa de espionaje internacional Five Eyes), y la firma de vigilancia respaldada por la CIA Palantir.",Nuestro nuevo conjunto de herramientas plantea preguntas críticas sobre las tecnologías gubernamentales.,,
es,post,Top 20: Innovaciones que se están desarrollando con el COVID-19,https://es.theglobal.school/top-20-innovaciones/,top-20-innovaciones,2020-04-14 18:40:53,,"La tecnología puede ser un gran aliado en plena crisis pandémica y cientos de innovaciones están desarrollándose en todo el mundo debido al COVID-19, la crisis está empujando a crear soluciones creativas en todos los sectores. Este es un Top 20 de innovaciones tecnológicas que consideramos más relevante presentarte.",Top 20: Innovaciones que se están desarrollando con el COVID-19,,
es,post,Top 5 líderes que transformaron el mundo,https://es.theglobal.school/top-5-lideres/,top-5-lideres,2020-09-24 14:50:22,%%title%% %%page%% - www.TheGlobal.School,"20 historiadores nominaron a el líder más grande, que ejerció el poder y tuvo un legado positivo. Top 5 líderes que transformaron el mundo.",Top 5 líderes,5 líderes transformaron el mundo,https://es.theglobal.school/wp-content/uploads/2020/09/Lider-Mundo.jpg
es,post,Trabaja Mamá - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/trabaja-mama-latin-american-leaders-awards-nominados-2022/,trabaja-mama-latin-american-leaders-awards-nominados-2022,2022-08-11 16:09:17,,Trabaja Mamá - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,Trabaja Mamá - Latin American Leaders Awards,Trabaja Mamá - Latin American Leaders Awards,
es,post,¿Cómo trabajar en RED para poder sobrevivir esta crisis?,https://es.theglobal.school/trabajo-en-red/,trabajo-en-red,2020-05-12 18:42:02,,"El trabajo en RED es un sistema de conexión y articulación donde diferentes partes con multas comunes se comprometen a trabajar juntos durante el tiempo determinado o temáticas puntuales, en pos de encontrar un beneficio de todas las partes en particular y de un objetivo mayor en general.",¿Cómo trabajar en RED para poder sobrevivir esta crisis?,,
es,post,¿El trabajo remoto es una solución real?,https://es.theglobal.school/trabajo-remoto/,trabajo-remoto,2020-04-07 15:03:29,,"Una crisis siempre es una oportunidad, y me encanta el espíritu emprendedor antes de una crisis, los disruptores se convierten en salvavidas y visionarios, pero también hay cazadores furtivos y cuervos, que desean ver un mundo donde prohibir la interacción humana y trabajar remotamente para siempre se convierta en una norma.",¿El trabajo remoto es una solución real?,,
es,post,Trascender el capitalismo: ¿tres formas diferentes?,https://es.theglobal.school/trascender-el-capitalismo-tres-formas-diferentes/,trascender-el-capitalismo-tres-formas-diferentes,2020-02-10 16:24:05,,"Después de la crisis de 2007-8, el capitalismo ha entrado entre algunas partes de la opinión pública en una crisis ideológica, sino de una respuesta al declive del poder económico y político occidental. Sin embargo, la cuestión de la durabilidad o la no permanencia del capitalismo, a diferencia de los años posteriores La caída del comunismo, volvió a entrar en el discurso público. En muchos sentidos, en Occidente, la situación está volviendo a la década de 1970 o antes, cuando las ideas de sistemas socioeconómicos alternativos se debatieron acaloradamente. Esto es algo que había desaparecido en las próximas décadas expulsado por el neoliberalismo en la economía, el colapso del socialismo soviético y la imposición de la pensión única.",Trascender el capitalismo: ¿tres formas diferentes?,,
es,post,"Un mensaje para los ""haters"" de Greta",https://es.theglobal.school/un-mensaje-para-los-haters-de-greta/,un-mensaje-para-los-haters-de-greta,2019-09-25 19:01:36,,,,"Un mensaje para los ""haters"" de Greta",https://theglobal.school/wp-content/uploads/2019/09/HATER2.png
es,post,UNBOXED - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/unboxed-latin-american-leaders-awards/,unboxed-latin-american-leaders-awards,2022-06-03 13:14:28,%%title%% %%page%%,"UNBOXED - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social. Viena, Austria.",UNBOXED - Latin American Leaders Awards,UNBOXED - Latin American Leaders Awards,
es,post,El imperativo de poner fin a los delitos contra la vida silvestre,https://es.theglobal.school/vida-silvestre/,vida-silvestre,2020-04-08 16:09:37,,"El brote actual de coronavirus (COVID-19) se originó en la vida silvestre de origen ilegal, incluido el pangolín, ha dado un nuevo sentido de urgencia para poner fin a los delitos contra la vida silvestre.Los delitos contra la vida silvestre no son nuevos, pero, notablemente, no existe un acuerdo legal global que los aborde. Esto a pesar del impacto devastador que tiene en la vida silvestre, las comunidades locales, las economías nacionales, la seguridad, la salud pública y ecosistemas completos, y sus vínculos con el VIH, el Ébola, el SARS, el MERS y ahora COVID -19.",El imperativo de poner fin a los delitos contra la vida silvestre,,
es,post,Estilos de vida sustentables en el hogar,https://es.theglobal.school/vida-sustentable-y-saludable/,vida-sustentable-y-saludable,2021-04-20 18:26:00,%%title%% %%page%%,Presentamos aquí una breve guía que recopila recomendaciones para obtener un exitoso estilo de vida sustentable y saludable,Vida sustentable y saludable,Vida sustentable y saludable,https://es.theglobal.school/wp-content/uploads/2020/04/life-style.jpg
es,post,VIDE - Latin American Leaders Awards -  Nominados 2022,https://es.theglobal.school/vide-latin-american-leaders-awards-nominados-2022/,vide-latin-american-leaders-awards-nominados-2022,2022-07-22 16:49:10,%%title%% %%page%%,VIDE - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,VIDE - Latin American Leaders Awards,VIDE - Latin American Leaders Awards,
es,post,Viena Ciudad Inteligente - 7 razones por las que amarás Viena,https://es.theglobal.school/viena-ciudad-inteligente/,viena-ciudad-inteligente,2023-04-03 10:04:47,%%title%% %%page%%," Pero, ¿Por qué Viena está clasificada como la ciudad con mayor calidad de vida? ¿Cuál es su receta para el éxito?  Viena Ciudad Inteligente",Viena Ciudad Inteligente,Viena Ciudad Inteligente,https://theglobal.school/wp-content/uploads/2019/09/Copia-de-7-reasons-why-we-love-vienna-.png
es,post,Yanely Domínguez Miguel - Latin American Social Leaders Awards,https://es.theglobal.school/yanely-dominguez-miguel-latin-american-social-leaders-awards/,yanely-dominguez-miguel-latin-american-social-leaders-awards,2019-08-02 18:35:23,,,,,
es,post,Yolanda Torres Flores - Latin American Social Leaders Awards,https://es.theglobal.school/yolanda-torres-flores-latin-american-social-leaders-awards/,yolanda-torres-flores-latin-american-social-leaders-awards,2019-08-07 15:13:47,,,,,
